organization,cohort date,nurse id,deid_names,employment start date,type of unit,age,gender,nursing degree received,gpa,employment status,previous health care work experience,leave,type of leave,termination,termination date,tenure,termination reason,id,education_clean,gpa_numeric
Emory University Hospital,9/8/14,1936860,15678,,Perioperative Or,23,Female,Bsn,3.5 And Above,,,No,,No,,,,22557,Emory University,3.75
Emory University Hospital,9/8/14,2017742,15679,,Emergency Department,22,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22558,Emory University,3.25
Emory University Hospital,9/8/14,4046609,15680,,Oncology Inpatient Unit,26,Female,Bsn,3.5 And Above,,,No,,No,,,,22559,Emory University,3.75
Emory University Hospital,8/25/14,1763715,15682,,Telemetry Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,22561,Emory University,3.75
Emory University Hospital,8/25/14,1972199,15683,,Medical/Surgical Icu Inpatient Unit,33,Female,Bsn,3.5 And Above,,,No,,No,,,,22562,Emory University,3.75
Emory University Hospital,8/25/14,2011744,15684,,Medical/Surgical Icu Inpatient Unit,34,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22563,Emory University,3.25
Emory University Hospital,8/25/14,2019824,15685,,Oncology Inpatient Unit,24,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22564,Emory University,3.25
Emory University Hospital,8/11/14,1978146,15686,,General Surgical Inpatient Unit,44,Female,Bsn,3.5 And Above,,,No,,No,,,,22565,Emory University,3.75
Emory Saint Joseph’S Hospital,7/14/14,179338800,15687,,Emergency Department,22,Female,Bsn,3.5 And Above,,,No,,No,,,,22566,Emory University,3.75
Emory Saint Joseph’S Hospital,7/14/14,180001900,15688,,Medical/Surgical Inpatient Unit,21,Female,Bsn,3.5 And Above,,,No,,No,,,,22567,Emory University,3.75
Emory University Hospital,3/31/14,4115,15689,,Medical/Surgical Icu Inpatient Unit,35,Female,Bsn,3.5 And Above,,,No,,No,,,,22568,Emory University,3.75
Emory Saint Joseph’S Hospital,10/7/13,193782700,15690,,Medical/Surgical Inpatient Unit,29,Male,Bsn,3.0 - 3.49,,,No,,No,,,,22569,Emory University,3.25
Emory University Hospital,9/23/13,121601,15691,,General Medical Inpatient Unit,33,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22570,Emory University,3.25
Emory University Hospital,9/16/13,1681887,15692,,General Surgical Inpatient Unit,23,Female,Bsn,3.5 And Above,,,No,,Yes,4/26/15,,Other/Unknown,22571,Emory University,3.75
Emory University Hospital,9/16/13,29038,15693,,Oncology Inpatient Unit,34,Female,Bsn,3.5 And Above,,,No,,No,,,,22572,Emory University,3.75
Emory University Hospital,9/9/13,9262,15694,,Obstetrics/Labor & Delivery Inpatient Unit,26,Female,Bsn,3.5 And Above,,,No,,No,,,,22573,Emory University,3.75
Emory University Hospital,9/5/13,3412,15695,,Telemetry Unit,22,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22574,Emory University,3.25
Emory University Hospital,8/29/13,9742,15696,,General Surgical Inpatient Unit,22,Female,Bsn,3.0 - 3.49,,,No,,No,,,,22575,Emory University,3.25
Emory University Hospital,8/26/13,402519,15697,,Medical/Surgical Icu Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,22576,Emory University,3.75
Emory University Hospital,8/26/13,520,15698,,Medical/Surgical Icu Inpatient Unit,32,Female,Bsn,3.5 And Above,,,No,,No,,,,22577,Emory University,3.75
Emory University Hospital,8/26/13,2319,15699,,General Medical Inpatient Unit,22,Female,Bsn,3.5 And Above,,,No,,No,,,,22578,Emory University,3.75
Emory University Hospital,8/26/13,5085,15700,,Telemetry Unit,29,Female,Bsn,3.5 And Above,,,No,,No,,,,22579,Emory University,3.75
